"id","full_name","team_name","position","height","weight","bat_side","pitch_hand","height_inches"
641154,"Pablo López","Minnesota Twins","Pitcher","6' 4""",225,"L","R",76
625643,"Reynaldo López","Atlanta Braves","Pitcher","6' 1""",225,"R","R",73
547179,"Michael Lorenzen","Kansas City Royals","Pitcher","6' 1""",210,"R","R",73
702795,"Ryan Loutos","St. Louis Cardinals","Pitcher","6' 5""",240,"R","R",77
663992,"Richard Lovelady","Tampa Bay Rays","Pitcher","6' 0""",185,"L","L",72
695076,"Rhett Lowder","Cincinnati Reds","Pitcher","6' 1""",200,"R","R",73
664040,"Brandon Lowe","Tampa Bay Rays","Second Base","5' 9""",181,"L","R",69
663993,"Nathaniel Lowe","Texas Rangers","First Base","6' 4""",220,"L","R",76
666139,"Josh Lowe","Tampa Bay Rays","Outfielder","6' 3""",220,"L","R",75
687922,"Easton Lucas","Toronto Blue Jays","Pitcher","6' 4""",180,"L","L",76
664192,"Joey Lucchesi","New York Mets","Pitcher","6' 5""",228,"L","L",77
682617,"Marco Luciano","San Francisco Giants","Shortstop","6' 1""",215,"R","R",73
607625,"Seth Lugo","Kansas City Royals","Pitcher","6' 4""",225,"R","R",76
664770,"Nathan Lukes","Toronto Blue Jays","Outfielder","5' 11""",180,"L","R",71
666158,"Gavin Lux","Los Angeles Dodgers","Outfielder","5' 11""",190,"L","R",71
666200,"Jesús Luzardo","Miami Marlins","Pitcher","6' 0""",218,"L","L",72
543475,"Jordan Lyles","Kansas City Royals","Pitcher","6' 5""",230,"R","R",77
663738,"Daniel Lynch IV","Kansas City Royals","Pitcher","6' 6""",200,"L","L",78
458681,"Lance Lynn","St. Louis Cardinals","Pitcher","6' 5""",280,"S","R",77
592518,"Manny Machado","San Diego Padres","Third Base","6' 2""",218,"R","R",74
656671,"Josh Maciejewski","New York Yankees","Pitcher","6' 3""",210,"R","L",75
680744,"Ty Madden","Detroit Tigers","Pitcher","6' 3""",215,"R","R",75
663611,"Nick Madrigal","Chicago Cubs","Third Base","5' 7""",175,"R","R",67
676632,"Bligh Madris","Detroit Tigers","Outfield","6' 1""",208,"L","R",73
628317,"Kenta Maeda","Detroit Tigers","Pitcher","6' 1""",185,"R","R",73
641816,"Tyler Mahle","Texas Rangers","Pitcher","6' 3""",212,"R","R",75
571912,"Luke Maile","Cincinnati Reds","Catcher","6' 3""",225,"R","R",75
687424,"Anthony Maldonado","Miami Marlins","Pitcher","6' 4""",220,"R","R",76
455117,"Martín Maldonado","Chicago White Sox","Catcher","6' 0""",230,"R","R",72
669234,"Justyn-Henry Malloy","Detroit Tigers","Outfielder","6' 0""",212,"R","R",72
640455,"Sean Manaea","New York Mets","Pitcher","6' 5""",245,"R","L",77
666159,"Matt Manning","Detroit Tigers","Pitcher","6' 6""",195,"R","R",78
666201,"Alek Manoah","Toronto Blue Jays","Pitcher","6' 6""",285,"R","R",78
573009,"Joe Mantiply","Arizona Diamondbacks","Pitcher","6' 4""",219,"R","L",76
700932,"Kyle Manzardo","Cleveland Guardians","First Base","5' 11""",205,"L","R",71
665561,"Rafael Marchán","Philadelphia Phillies","Catcher","5' 9""",170,"S","R",69
622534,"Manuel Margot","Minnesota Twins","Outfielder","5' 10""",229,"R","R",70
676760,"Ron Marinaccio","New York Yankees","Pitcher","6' 2""",205,"R","R",74
687799,"Cade Marlowe","Seattle Mariners","Outfield","5' 11""",210,"L","R",71
608566,"Germán Márquez","Colorado Rockies","Pitcher","6' 1""",230,"R","R",73
679525,"Alec Marsh","Kansas City Royals","Pitcher","6' 2""",220,"R","R",74
669016,"Brandon Marsh","Philadelphia Phillies","Outfielder","6' 2""",215,"L","R",74
665896,"José Marte","Los Angeles Angels","Pitcher","6' 3""",180,"R","R",75
606466,"Ketel Marte","Arizona Diamondbacks","Second Base","6' 0""",210,"S","R",72
682622,"Noelvi Marte","Cincinnati Reds","Outfielder","6' 2""",216,"R","R",74
516782,"Starling Marte","New York Mets","Outfielder","6' 0""",195,"R","R",72
628708,"Yunior Marte","Philadelphia Phillies","Pitcher","6' 2""",180,"R","R",74
668885,"Austin Martin","Minnesota Twins","Outfielder","5' 10""",185,"R","R",70
455119,"Chris Martin","Boston Red Sox","Pitcher","6' 8""",224,"R","R",80
663436,"Davis Martin","Chicago White Sox","Pitcher","6' 2""",215,"L","R",74
682657,"Angel Martínez","Cleveland Guardians","Outfielder","5' 11""",200,"S","R",71
502110,"J.D. Martinez","New York Mets","Designated Hitter","6' 3""",230,"R","R",75
679881,"J.P. Martínez","Atlanta Braves","Outfielder","5' 8""",174,"L","L",68
679885,"Justin Martinez","Arizona Diamondbacks","Pitcher","6' 3""",225,"R","R",75
607259,"Nick Martinez","Cincinnati Reds","Pitcher","6' 1""",200,"L","R",73
682619,"Orelvis Martinez","Toronto Blue Jays","Second Base","5' 11""",200,"R","R",71
661527,"Seth Martinez","Houston Astros","Pitcher","6' 2""",193,"R","R",74
605361,"Nick Martini","Cincinnati Reds","Outfielder","5' 11""",205,"L","L",71
686681,"Michael Massey","Kansas City Royals","Second Base","6' 0""",195,"L","R",72
670156,"Miles Mastrobuoni","Chicago Cubs","Third Base","5' 9""",185,"L","R",69
622761,"Jorge Mateo","Baltimore Orioles","Shortstop","6' 0""",200,"R","R",72
665155,"Nick Maton","Baltimore Orioles","Shortstop","6' 1""",190,"L","R",73
664208,"Phil Maton","New York Mets","Pitcher","6' 2""",206,"R","R",74
682641,"Luis Matos","San Francisco Giants","Outfielder","5' 11""",205,"R","R",71
673513,"Yuki Matsui","San Diego Padres","Pitcher","5' 8""",165,"L","L",68
805673,"Zebby Matthews","Minnesota Twins","Pitcher","6' 5""",225,"R","R",77
676755,"Isaac Mattson","Pittsburgh Pirates","Pitcher","6' 2""",214,"R","R",74
571927,"Steven Matz","St. Louis Cardinals","Pitcher","6' 2""",205,"R","L",74
554431,"Tyler Matzek","Atlanta Braves","Pitcher","6' 3""",250,"L","L",75
691723,"Coby Mayo","Baltimore Orioles","Third Base","6' 5""",225,"R","R",77
641835,"Tim Mayza","New York Yankees","Pitcher","6' 3""",215,"L","L",75
800049,"Adam Mazur","San Diego Padres","Pitcher","6' 2""",180,"R","R",74
663704,"James McArthur","Kansas City Royals","Pitcher","6' 7""",230,"R","R",79
543510,"James McCann","Baltimore Orioles","Catcher","6' 2""",235,"R","R",74
668832,"Kyle McCann","Oakland Athletics","Catcher","6' 2""",243,"L","R",74
664983,"Jake McCarthy","Arizona Diamondbacks","Outfielder","6' 0""",213,"L","L",72
670766,"Darren McCaughan","Miami Marlins","Pitcher","6' 1""",200,"R","R",73
676801,"Chas McCormick","Houston Astros","Outfielder","5' 11""",208,"R","L",71
669200,"Mason McCoy","San Diego Padres","Second Base","5' 11""",185,"R","R",71
687529,"Grant McCray","San Francisco Giants","Outfielder","6' 1""",195,"L","R",73
457705,"Andrew McCutchen","Pittsburgh Pirates","Designated Hitter","5' 10""",190,"R","R",70
694646,"Chayce McDermott","Baltimore Orioles","Pitcher","6' 3""",190,"L","R",75
686790,"Trevor McDonald","San Francisco Giants","Pitcher","6' 0""",205,"R","R",72
519008,"T.J. McFarland","Oakland Athletics","Pitcher","6' 3""",200,"L","L",75
543518,"Scott McGough","Arizona Diamondbacks","Pitcher","5' 11""",190,"R","R",71
700241,"Michael McGreevy","St. Louis Cardinals","Pitcher","6' 4""",220,"L","R",76
624512,"Reese McGuire","Boston Red Sox","Catcher","6' 0""",230,"L","R",72
663630,"Ryan McKenna","San Francisco Giants","Outfielder","5' 10""",195,"R","R",70
663474,"Triston McKenzie","Cleveland Guardians","Pitcher","6' 5""",165,"R","R",77
641856,"Billy McKinney","Pittsburgh Pirates","Outfielder","6' 0""",205,"L","L",72
656716,"Zach McKinstry","Detroit Tigers","Outfielder","5' 11""",180,"L","R",71
641857,"Ryan McMahon","Colorado Rockies","Third Base","6' 2""",211,"L","R",74
669111,"John McMillon","Miami Marlins","Pitcher","6' 3""",230,"L","R",75
643446,"Jeff McNeil","New York Mets","Second Base","6' 0""",195,"L","R",72
678554,"Curtis Mead","Tampa Bay Rays","Third Base","6' 1""",225,"R","R",73
678009,"Parker Meadows","Detroit Tigers","Outfielder","6' 5""",205,"L","R",77
607644,"John Means","Baltimore Orioles","Pitcher","6' 4""",230,"L","L",76
683232,"Nick Mears","Milwaukee Brewers","Pitcher","6' 3""",217,"R","R",75
682989,"Victor Mederos","Los Angeles Angels","Pitcher","6' 2""",222,"R","R",74
665622,"Luis Medina","Oakland Athletics","Pitcher","6' 1""",175,"R","R",73
703231,"James Meeker","Milwaukee Brewers","Pitcher","6' 4""",222,"R","R",76
656730,"Trevor Megill","Milwaukee Brewers","Pitcher","6' 8""",253,"L","R",80
656731,"Tylor Megill","New York Mets","Pitcher","6' 7""",230,"R","R",79
669004,"MJ Melendez","Kansas City Royals","Designated Hitter","6' 0""",190,"L","R",72
691441,"Cristian Mena","Arizona Diamondbacks","Pitcher","6' 2""",215,"R","R",74
664901,"Danny Mendick","Chicago White Sox","Shortstop","5' 10""",195,"R","R",70
608841,"Joey Meneses","Washington Nationals","First Base","6' 4""",235,"R","R",76
675650,"Michael Mercado","Philadelphia Phillies","Pitcher","6' 4""",205,"R","R",76
593160,"Whit Merrifield","Atlanta Braves","Second Base","6' 1""",195,"R","R",73
701538,"Jackson Merrill","San Diego Padres","Outfielder","6' 2""",195,"L","R",74
657240,"Julian Merryweather","Chicago Cubs","Pitcher","6' 4""",215,"R","R",76
670223,"Matt Mervis","Chicago Cubs","First Base","6' 2""",225,"L","R",74
676974,"Max Meyer","Miami Marlins","Pitcher","6' 0""",196,"L","R",72
676694,"Jake Meyers","Houston Astros","Outfielder","6' 0""",200,"R","L",72
571945,"Miles Mikolas","St. Louis Cardinals","Pitcher","6' 4""",230,"R","R",76
489119,"Wade Miley","Milwaukee Brewers","Pitcher","6' 1""",220,"L","L",73
686452,"Drew Millas","Washington Nationals","Catcher","6' 0""",204,"S","R",72
682243,"Bryce Miller","Seattle Mariners","Pitcher","6' 2""",200,"R","R",74
669062,"Erik Miller","San Francisco Giants","Pitcher","6' 5""",269,"L","L",77
695243,"Mason Miller","Oakland Athletics","Pitcher","6' 5""",200,"R","R",77
680911,"Owen Miller","Milwaukee Brewers","Second Base","5' 11""",197,"R","R",71
676272,"Bobby Miller","Los Angeles Dodgers","Pitcher","6' 5""",220,"L","R",77
668943,"Ryan Miller","Los Angeles Angels","Pitcher","6' 0""",180,"R","R",72
571946,"Shelby Miller","Detroit Tigers","Pitcher","6' 3""",225,"R","R",75
668338,"Tyson Miller","Chicago Cubs","Pitcher","6' 5""",220,"R","R",77
571948,"Hoby Milner","Milwaukee Brewers","Pitcher","6' 3""",187,"L","L",75
621345,"A.J. Minter","Atlanta Braves","Pitcher","6' 0""",215,"L","L",72
669304,"Jose F Miranda","Minnesota Twins","Third Base","6' 1""",210,"R","R",73
664948,"Anthony Misiewicz","New York Yankees","Pitcher","6' 1""",196,"R","L",73
670224,"Kameron Misner","Tampa Bay Rays","Outfielder","6' 3""",220,"L","L",75
669003,"Garrett Mitchell","Milwaukee Brewers","Outfielder","6' 2""",229,"L","R",74
663554,"Casey Mize","Detroit Tigers","Pitcher","6' 3""",212,"R","R",75
669387,"Carmen Mlodzinski","Pittsburgh Pirates","Pitcher","6' 2""",210,"R","R",74
683627,"Anthony Molina","Colorado Rockies","Pitcher","6' 1""",170,"R","R",73
594580,"Sam Moll","Cincinnati Reds","Pitcher","5' 9""",190,"L","L",69
655316,"Andruw Monasterio","Milwaukee Brewers","Shortstop","5' 11""",195,"R","R",71
660162,"Yoán Moncada","Chicago White Sox","Third Base","6' 0""",220,"S","R",72
666160,"Mickey Moniak","Los Angeles Angels","Outfielder","6' 1""",209,"L","R",73
593423,"Frankie Montas","Milwaukee Brewers","Pitcher","6' 2""",255,"R","R",74
660707,"Elehuris Montero","Colorado Rockies","First Base","6' 3""",235,"R","R",75
672456,"Keider Montero","Detroit Tigers","Pitcher","6' 1""",145,"R","R",73
606160,"Rafael Montero","Houston Astros","Pitcher","6' 0""",193,"R","R",72
656756,"Jordan Montgomery","Arizona Diamondbacks","Pitcher","6' 6""",228,"L","L",78
682254,"Mason Montgomery","Tampa Bay Rays","Pitcher","6' 2""",205,"L","L",74
664238,"Dylan Moore","Seattle Mariners","Outfielder","6' 1""",205,"R","R",73
519043,"Matt Moore","Los Angeles Angels","Pitcher","6' 3""",210,"L","L",75
670970,"Adrian Morejon","San Diego Padres","Pitcher","5' 11""",224,"L","L",71
666624,"Christopher Morel","Tampa Bay Rays","First Base","6' 0""",200,"R","R",72
672515,"Gabriel Moreno","Arizona Diamondbacks","Catcher","5' 9""",200,"R","R",69
669212,"Eli Morgan","Cleveland Guardians","Pitcher","5' 10""",190,"R","R",70
450203,"Charlie Morton","Atlanta Braves","Pitcher","6' 5""",215,"R","R",77
663624,"Ryan Mountcastle","Baltimore Orioles","First Base","6' 3""",230,"R","R",75
666205,"Kyle Muller","Oakland Athletics","Pitcher","6' 7""",250,"R","L",79
656775,"Cedric Mullins","Baltimore Orioles","Outfielder","5' 7""",175,"L","L",67
571970,"Max Muncy","Los Angeles Dodgers","Third Base","5' 10""",215,"L","R",70
662253,"Andrés Muñoz","Seattle Mariners","Pitcher","6' 2""",222,"R","R",74
682610,"Roddery Muñoz","Miami Marlins","Pitcher","6' 2""",210,"R","R",74
669221,"Sean Murphy","Atlanta Braves","Catcher","6' 3""",228,"R","R",75
608596,"Tom Murphy","San Francisco Giants","Catcher","6' 0""",218,"R","R",72
605397,"Joe Musgrove","San Diego Padres","Pitcher","6' 5""",230,"R","R",77
656786,"Parker Mushinski","Houston Astros","Pitcher","6' 0""",220,"L","L",72
667472,"Dane Myers","Miami Marlins","Outfielder","6' 0""",205,"R","R",72
668964,"Tobias Myers","Milwaukee Brewers","Pitcher","6' 1""",223,"R","R",73
667297,"Tommy Nance","Toronto Blue Jays","Pitcher","6' 6""",235,"R","R",78
677053,"Andrew Nardi","Miami Marlins","Pitcher","6' 3""",215,"L","L",75
665966,"Carlos Narváez","New York Yankees","Catcher","5' 11""",190,"R","R",71
553882,"Omar Narváez","New York Mets","Catcher","5' 11""",240,"L","R",71
680897,"Nick Nastrini","Chicago White Sox","Pitcher","6' 3""",220,"R","R",75
647304,"Josh Naylor","Cleveland Guardians","First Base","5' 10""",235,"L","L",70
666310,"Bo Naylor","Cleveland Guardians","Catcher","5' 9""",205,"L","R",69
680891,"Jack Neely","Chicago Cubs","Pitcher","6' 8""",245,"R","R",80
669459,"Kyle Nelson","Arizona Diamondbacks","Pitcher","6' 1""",175,"L","L",73
656793,"Nick Nelson","Philadelphia Phillies","Pitcher","6' 1""",205,"R","R",73
669194,"Ryne Nelson","Arizona Diamondbacks","Pitcher","6' 3""",210,"R","R",75
593576,"Héctor Neris","Houston Astros","Pitcher","6' 2""",227,"R","R",74
687263,"Zach Neto","Los Angeles Angels","Shortstop","5' 11""",185,"R","R",71
663527,"Tyler Nevin","Oakland Athletics","Third Base","6' 4""",225,"R","R",76
656794,"Sean Newcomb","Oakland Athletics","Pitcher","6' 5""",255,"L","L",77
621028,"Kevin Newman","Arizona Diamondbacks","Third Base","6' 0""",195,"R","R",72
693312,"Kyle Nicolas","Pittsburgh Pirates","Pitcher","6' 3""",216,"R","R",75
621512,"Tomás Nido","Chicago Cubs","Catcher","6' 0""",211,"R","R",72
607043,"Brandon Nimmo","New York Mets","Outfielder","6' 1""",206,"L","R",73
657697,"Vinny Nittoli","Baltimore Orioles","Pitcher","6' 0""",204,"R","R",72
676116,"Ryan Noda","Oakland Athletics","First Base","6' 1""",217,"L","L",73
678877,"Jhonkensy Noel","Cleveland Guardians","Outfielder","6' 4""",250,"R","R",76
605400,"Aaron Nola","Philadelphia Phillies","Pitcher","6' 2""",200,"R","R",74
663457,"Lars Nootbaar","St. Louis Cardinals","Designated Hitter","6' 1""",205,"L","R",73
681393,"Connor Norby","Miami Marlins","Second Base","5' 10""",180,"R","R",70
673380,"Dedniel Núñez","New York Mets","Pitcher","6' 2""",180,"R","R",74
683083,"Nasim Nuñez","Washington Nationals","Second Base","5' 8""",165,"S","R",68
676617,"Riley O'Brien","St. Louis Cardinals","Pitcher","6' 4""",180,"R","R",76
656811,"Ryan O'Hearn","Baltimore Orioles","Outfielder","6' 2""",220,"L","L",74
681351,"Logan O'Hoppe","Los Angeles Angels","Designated Hitter","6' 2""",225,"R","R",74
672552,"Jack O'Loughlin","Oakland Athletics","Pitcher","6' 5""",223,"L","L",77
641933,"Tyler O'Neill","Boston Red Sox","Outfielder","5' 9""",200,"R","R",69
641927,"Bailey Ober","Minnesota Twins","Pitcher","6' 9""",260,"R","R",81
660271,"Shohei Ohtani","Los Angeles Dodgers","Two-Way Player","6' 4""",210,"L","R",76
595345,"Steven Okert","Minnesota Twins","Pitcher","6' 2""",202,"L","L",74
658668,"Edward Olivares","Pittsburgh Pirates","Outfielder","6' 1""",190,"R","R",73
670124,"Adam Oller","Miami Marlins","Pitcher","6' 4""",225,"R","R",76
621566,"Matt Olson","Atlanta Braves","First Base","6' 4""",225,"L","R",76
681857,"Reese Olson","Detroit Tigers","Pitcher","6' 1""",160,"R","R",73
680716,"Jonathan Ornelas","Texas Rangers","Shortstop","6' 1""",196,"R","R",73
672391,"Kaleb Ort","Houston Astros","Pitcher","6' 4""",248,"R","R",76
542364,"Rafael Ortega","Chicago White Sox","Outfielder","6' 0""",200,"L","R",72
687401,"Joey Ortiz","Milwaukee Brewers","Shortstop","5' 10""",192,"R","R",70
682847,"Luis Ortiz","Pittsburgh Pirates","Pitcher","6' 2""",235,"R","R",74
656814,"Luis Ortiz","Philadelphia Phillies","Pitcher","6' 3""",230,"R","R",75
679358,"Eric Orze","New York Mets","Pitcher","6' 4""",205,"R","R",76
671305,"Michel Otañez","Oakland Athletics","Pitcher","6' 4""",218,"R","R",76
493603,"Adam Ottavino","New York Mets","Pitcher","6' 5""",246,"S","R",77
681546,"James Outman","Los Angeles Dodgers","Outfielder","6' 2""",215,"L","R",74
542303,"Marcell Ozuna","Atlanta Braves","Designated Hitter","6' 1""",251,"R","R",73
665506,"Cristian Pache","Miami Marlins","Outfield","6' 2""",215,"R","R",74
663978,"Chris Paddack","Minnesota Twins","Pitcher","6' 5""",217,"R","R",77
641941,"Emilio Pagán","Cincinnati Reds","Pitcher","6' 2""",208,"L","R",74
681624,"Andy Pages","Los Angeles Dodgers","Outfielder","6' 1""",212,"R","R",73
686780,"Pedro Pagés","St. Louis Cardinals","Catcher","5' 11""",245,"R","R",71
641943,"Joshua Palacios","Pittsburgh Pirates","Outfielder","6' 0""",210,"L","R",72
680700,"Richie Palacios","Tampa Bay Rays","Second Base","5' 8""",185,"L","R",68
694037,"Daniel Palencia","Chicago Cubs","Pitcher","5' 11""",160,"R","R",71
669467,"Andre Pallante","St. Louis Cardinals","Pitcher","6' 0""",215,"R","R",72
660600,"Enoli Paredes","Chicago Cubs","Pitcher","5' 11""",171,"R","R",71
670623,"Isaac Paredes","Chicago Cubs","Third Base","5' 11""",213,"R","R",71
677347,"Kyren Paris","Los Angeles Angels","Second Base","5' 10""",180,"R","R",70
680730,"Mitchell Parker","Washington Nationals","Pitcher","6' 4""",239,"L","L",76
641149,"Wes Parsons","Cleveland Guardians","Pitcher","6' 5""",206,"R","R",77
686469,"Vinnie Pasquantino","Kansas City Royals","First Base","6' 3""",245,"L","L",75
688363,"Graham Pauley","San Diego Padres","Third Base","6' 1""",200,"L","R",73
572020,"James Paxton","Boston Red Sox","Pitcher","6' 4""",212,"L","L",76
606303,"Joel Payamps","Milwaukee Brewers","Pitcher","6' 3""",214,"R","R",75
663878,"Nate Pearson","Chicago Cubs","Pitcher","6' 6""",255,"R","R",78
592626,"Joc Pederson","Arizona Diamondbacks","Designated Hitter","6' 1""",220,"L","L",73
665625,"Elvis Peguero","Milwaukee Brewers","Pitcher","6' 4""",238,"R","R",76
678894,"Liover Peguero","Pittsburgh Pirates","Shortstop","6' 0""",200,"R","R",72
665161,"Jeremy Peña","Houston Astros","Shortstop","6' 0""",202,"R","R",72
679156,"Walter Pennington","Texas Rangers","Pitcher","6' 2""",205,"L","L",74
683068,"Zach Penrod","Boston Red Sox","Pitcher","6' 2""",210,"L","L",74
686752,"Ryan Pepiot","Tampa Bay Rays","Pitcher","6' 3""",210,"R","R",75
642547,"Freddy Peralta","Milwaukee Brewers","Pitcher","6' 0""",198,"R","R",72
678821,"Luis Peralta","Colorado Rockies","Pitcher","5' 11""",203,"L","L",71
671111,"Sammy Peralta","Chicago White Sox","Pitcher","6' 1""",214,"L","L",73
444482,"David Peralta","San Diego Padres","Outfielder","6' 1""",210,"L","L",73
593974,"Wandy Peralta","San Diego Padres","Pitcher","6' 0""",227,"L","L",72
672724,"Oswald Peraza","New York Yankees","Second Base","5' 11""",200,"R","R",71
672695,"Geraldo Perdomo","Arizona Diamondbacks","Shortstop","6' 2""",210,"S","R",74
640902,"Jhonny Pereda","Miami Marlins","Catcher","6' 1""",202,"R","R",73
672335,"Cionel Pérez","Baltimore Orioles","Pitcher","6' 0""",175,"R","L",72
527048,"Martín Pérez","San Diego Padres","Pitcher","6' 0""",210,"L","L",72
521692,"Salvador Perez","Kansas City Royals","Designated Hitter","6' 2""",255,"R","R",74
672761,"Wenceel Pérez","Detroit Tigers","Outfielder","5' 11""",203,"S","R",71
663368,"Blake Perkins","Milwaukee Brewers","Outfielder","6' 0""",185,"S","R",72
656848,"Michael Petersen","Miami Marlins","Pitcher","6' 7""",195,"R","R",79
656849,"David Peterson","New York Mets","Pitcher","6' 6""",240,"L","L",78
607054,"Jace Peterson","Arizona Diamondbacks","Second Base","6' 0""",215,"L","R",72
694297,"Brandon Pfaadt","Arizona Diamondbacks","Pitcher","6' 4""",220,"R","R",76
502054,"Tommy Pham","Kansas City Royals","Outfielder","6' 1""",225,"R","R",73
623465,"Evan Phillips","Los Angeles Dodgers","Pitcher","6' 2""",215,"R","R",74
663969,"Tyler Phillips","Philadelphia Phillies","Pitcher","6' 5""",225,"R","R",77
607680,"Kevin Pillar","Los Angeles Angels","Outfielder","6' 0""",210,"R","R",72
666207,"Riley Pint","Colorado Rockies","Pitcher","6' 5""",225,"R","R",77
650907,"René Pinto","Tampa Bay Rays","Catcher","5' 10""",195,"R","R",70
620982,"Ricardo Pinto","Philadelphia Phillies","Pitcher","6' 0""",195,"R","R",72
601713,"Nick Pivetta","Boston Red Sox","Pitcher","6' 5""",210,"R","R",77
668676,"Zach Plesac","Los Angeles Angels","Pitcher","6' 3""",220,"R","R",75
621363,"Colin Poche","Tampa Bay Rays","Pitcher","6' 3""",225,"L","L",75
593871,"Jorge Polanco","Seattle Mariners","Designated Hitter","6' 0""",208,"S","R",72
647315,"Zach Pop","Toronto Blue Jays","Pitcher","6' 4""",220,"R","R",76
547001,"Cody Poteet","New York Yankees","Pitcher","6' 1""",190,"R","R",73
700249,"Cade Povich","Baltimore Orioles","Pitcher","6' 3""",200,"L","L",75
668472,"Nick Pratto","Kansas City Royals","First Base","6' 1""",225,"L","L",73
519151,"Ryan Pressly","Houston Astros","Pitcher","6' 2""",207,"R","R",74
682990,"Quinn Priester","Boston Red Sox","Pitcher","6' 3""",224,"R","R",75
595777,"Jurickson Profar","San Diego Padres","Outfielder","5' 11""",184,"S","R",71
643493,"Austin Pruitt","Texas Rangers","Pitcher","5' 10""",185,"R","R",70
640462,"A.J. Puk","Arizona Diamondbacks","Pitcher","6' 7""",248,"L","L",79
615698,"Cal Quantrill","Colorado Rockies","Pitcher","6' 3""",195,"L","R",75
650671,"José Quijada","Los Angeles Angels","Pitcher","5' 11""",215,"L","L",71
500779,"Jose Quintana","New York Mets","Pitcher","6' 2""",224,"R","L",74
678882,"Ceddanne Rafaela","Boston Red Sox","Outfielder","5' 10""",165,"R","R",70
666142,"Cole Ragans","Kansas City Royals","Pitcher","6' 4""",190,"L","L",76
663432,"Tanner Rainey","Washington Nationals","Pitcher","6' 3""",245,"R","R",75
663728,"Cal Raleigh","Seattle Mariners","Catcher","6' 2""",235,"S","R",74
548384,"Brooks Raley","New York Mets","Pitcher","6' 3""",200,"L","L",75
670042,"Luke Raley","Seattle Mariners","Outfielder","6' 3""",235,"L","R",75
642629,"Emmanuel Ramirez","Miami Marlins","Pitcher","6' 2""",190,"R","R",74
541640,"Erasmo Ramírez","Tampa Bay Rays","Pitcher","6' 0""",220,"R","R",72
623912,"Harold Ramírez","Washington Nationals","Outfielder","5' 11""",232,"R","R",71
608070,"José Ramírez","Cleveland Guardians","Third Base","5' 8""",190,"S","R",68
598286,"Nick Ramirez","Los Angeles Dodgers","Pitcher","6' 4""",232,"L","L",76
670990,"Yohan Ramírez","Boston Red Sox","Pitcher","6' 3""",205,"R","R",75
682868,"Bryan Ramos","Chicago White Sox","Third Base","6' 2""",225,"R","R",74
671218,"Heliot Ramos","San Francisco Giants","Outfielder","5' 11""",235,"R","R",71
656876,"Drew Rasmussen","Tampa Bay Rays","Pitcher","6' 1""",240,"R","R",73
592662,"Robbie Ray","San Francisco Giants","Pitcher","6' 2""",220,"L","L",74
607067,"Colin Rea","Milwaukee Brewers","Pitcher","6' 5""",220,"R","R",77
592663,"J.T. Realmuto","Philadelphia Phillies","Catcher","6' 0""",212,"R","R",72
656883,"Jakson Reetz","San Francisco Giants","Catcher","5' 10""",205,"R","R",70
608701,"Rob Refsnyder","Boston Red Sox","Designated Hitter","5' 11""",215,"R","R",71
656887,"Sean Reid-Foley","New York Mets","Pitcher","6' 3""",230,"R","R",75
621545,"Zach Remillard","Chicago White Sox","Second Base","6' 1""",190,"R","R",73
543685,"Anthony Rendon","Los Angeles Angels","Third Base","6' 1""",200,"R","R",73
592669,"Hunter Renfroe","Kansas City Royals","Outfielder","6' 1""",230,"R","R",73
650859,"Luis Rengifo","Los Angeles Angels","Outfielder","5' 9""",204,"S","R",69
622103,"Gerardo Reyes","Oakland Athletics","Pitcher","5' 11""",195,"R","R",71
622569,"Pablo Reyes","Boston Red Sox","Outfield","5' 8""",175,"R","R",68
668804,"Bryan Reynolds","Pittsburgh Pirates","Outfielder","6' 2""",210,"S","R",74
669308,"Sean Reynolds","San Diego Padres","Pitcher","6' 8""",250,"L","R",80
687377,"Orlando Ribalta","Washington Nationals","Pitcher","6' 7""",245,"R","R",79
700250,"Ben Rice","New York Yankees","Designated Hitter","6' 2""",228,"L","R",74
670950,"Trevor Richards","Minnesota Twins","Pitcher","6' 2""",205,"R","R",74
680689,"Lyon Richardson","Cincinnati Reds","Pitcher","6' 2""",207,"S","R",74
663586,"Austin Riley","Atlanta Braves","Third Base","6' 1""",225,"R","R",73
621458,"Edwin Rios","Cincinnati Reds","First Base","6' 3""",220,"L","R",75
660844,"Leo Rivas","Seattle Mariners","Third Base","5' 7""",150,"S","R",67
656896,"Emmanuel Rivera","Miami Marlins","Third Base","6' 0""",225,"R","R",72
519203,"Anthony Rizzo","New York Yankees","First Base","6' 3""",240,"L","L",75
642016,"Daniel Robert","Texas Rangers","Pitcher","6' 4""",210,"L","R",76
673357,"Luis Robert Jr.","Chicago White Sox","Outfielder","6' 2""",225,"R","R",74
681799,"Ethan Roberts","Chicago Cubs","Pitcher","5' 10""",180,"R","R",70
502085,"David Robertson","Texas Rangers","Pitcher","5' 11""",195,"R","R",71
687798,"Nick Robertson","Toronto Blue Jays","Pitcher","6' 6""",235,"R","R",78
642020,"Chuckie Robinson","Chicago White Sox","Catcher","6' 0""",215,"R","R",72
645302,"Victor Robles","Seattle Mariners","Outfielder","6' 0""",193,"R","R",72
677587,"Brayan Rocchio","Cleveland Guardians","Shortstop","5' 9""",170,"S","R",69
677958,"Kumar Rocker","Texas Rangers","Pitcher","6' 5""",245,"R","R",77
663898,"Brendan Rodgers","Colorado Rockies","Second Base","6' 0""",204,"R","R",72
